lon,lat,elevacion,pendiente,distancia_hospital,distancia_via,poblacion_distrito,crecimiento_distrito,agua,electricidad,alcantarillado,area_m2,patrimonial,industrial_incompatible,cerca_rio,uso_suelo_compatible,iat,apto
-65.24038047334089,-19.04340038954676,2865.0,32.5,1531.9,120.1,81668,0.018,1,1,1,11526.120876857074,0,0,1,1,0.0,0
-65.25489121063907,-19.035141254093027,2804.2,3.6,848.6,39.1,81668,0.018,1,1,1,12603.340218916495,0,0,0,1,71.1,1
-65.241199237013,-19.036565962570204,2852.6,5.9,893.2,20.9,81668,0.018,1,1,1,5853.024615938824,0,0,0,0.8,67.6,1
-65.26726352797527,-19.016252300344632,2850.0,0.2,2655.5,178.3,81668,0.018,1,1,1,14752.12171493795,0,0,0,1,80.8,1
-65.26029991581478,-19.046508976524937,2800.0,0.1,237.8,41.5,16206,0.005,1,1,0,4798.619526464565,1,0,0,1,0.0,0
-65.26850305635271,-19.035723754492153,2754.2,7.9,1069.2,22.0,116400,0.045,1,1,1,4990.129523598886,0,0,0,0.8,0.0,0
-65.24003838856588,-19.052193541810823,2901.7,4.3,1661.3,109.4,40398,0.05,1,1,0,15216.581387551,0,0,0,0.8,84.6,1
-65.29369113425602,-19.003381267769008,2900.0,0.0,5403.7,342.9,116400,0.045,1,1,1,14443.689730984779,0,1,1,1,0.0,0
-65.27396569813922,-19.041803710755687,2777.3,89.7,787.6,58.3,116400,0.045,1,1,1,18831.30427186857,0,1,0,0.5,0.0,0
-65.29207545105557,-19.001638492056493,2900.0,0.0,5488.1,404.1,116400,0.045,1,1,0,14728.041387833351,0,0,0,1,88.2,1
-65.26681785687767,-19.04970237901734,2800.0,51.7,432.1,90.0,42074,0.032,0,1,1,13203.266559604039,0,1,0,0.5,0.0,0
-65.30121411077099,-19.013436339867447,2914.4,11.0,5009.9,358.0,116400,0.045,0,1,1,6052.183713271605,0,1,0,0.5,77.5,1
-65.26064746619153,-19.05029615768595,2800.0,0.0,527.5,149.1,16206,0.005,1,1,0,14334.04489428702,1,0,1,0.8,0.0,0
-65.23643590054766,-19.080948585184085,2947.9,11.2,3845.6,107.7,40398,0.05,1,1,0,8746.083284921471,0,0,1,0.8,0.0,0
-65.25525801103682,-19.037672224186636,2803.4,3.0,1034.9,19.3,81668,0.018,1,1,1,7216.280553034811,0,0,0,1,72.2,1
-65.29659705094528,-19.003477696904707,2900.0,0.0,5557.4,92.3,116400,0.045,1,1,1,14157.684739817521,0,0,0,0.8,95.5,1
-65.23639305936516,-19.088116880065844,2941.3,30.1,4540.1,582.0,40398,0.05,1,1,1,12075.251759901059,0,1,0,1,0.0,0
-65.26638367300399,-19.053391480794787,2787.3,10.8,842.5,9.5,16206,0.005,1,1,1,19515.126637076486,1,0,0,1,0.0,0
-65.24891682530213,-19.012055765629032,2905.3,27.9,2156.2,66.8,81668,0.018,1,1,1,16917.42941565002,0,0,0,1,0.0,0
-65.26742124113912,-19.049475835645126,2784.1,0.9,399.7,31.2,42074,0.032,1,1,0,13290.255589467955,0,1,0,0.5,0.0,0
-65.26715063571866,-19.057855450676083,2750.5,7.8,1327.9,56.6,42074,0.032,1,1,1,9193.441165619464,0,0,0,1,77.5,1
-65.29022117826626,-19.006927027731244,2900.0,0.0,4880.8,583.7,116400,0.045,0,1,1,16481.829729021123,0,0,0,0.8,83.6,1
-65.26190919016257,-19.015586035102622,2892.5,12.3,2304.9,109.9,81668,0.018,1,1,0,14417.608872436198,0,0,0,1,67.2,1
-65.27513577203125,-19.017411145713563,2820.8,24.6,3195.0,112.3,116400,0.045,1,1,1,5937.636089027177,0,1,1,0.5,0.0,0
-65.26017586063283,-19.023301276021414,2840.5,14.6,1588.3,54.3,81668,0.018,1,1,1,4674.514398022278,0,0,1,0.8,0.0,0
-65.27726608959114,-19.016747413312814,2848.9,5.0,3328.7,217.1,116400,0.045,1,1,1,5362.005290955978,0,0,0,0.8,92.9,1
-65.29037808086136,-19.06287673800229,2899.9,1.3,3050.1,34.2,42074,0.032,1,1,0,19629.745182242812,0,0,1,0.8,0.0,0
-65.26697650659915,-19.005534135045124,2881.0,33.5,3513.5,52.3,81668,0.018,1,1,0,7498.770627952186,0,0,1,0.8,0.0,0
-65.28626544067608,-19.012334322372922,2900.0,0.0,4155.2,102.5,116400,0.045,1,1,0,16883.71524357595,0,0,0,0.8,90.5,1
-65.25799420884383,-19.04807598660868,2800.3,1.6,444.0,100.7,16206,0.005,1,1,1,17396.449911333053,1,0,0,1,0.0,0
-65.29909978755225,-19.011267322279938,2900.0,0.0,5031.9,450.7,116400,0.045,1,1,1,18658.13872469627,0,0,1,1,0.0,0
-65.26979261300978,-19.050024375900797,2789.2,34.2,515.2,121.3,42074,0.032,1,1,1,3829.7728588039854,0,0,0,1,0.0,0
-65.28770821725898,-19.005118162082333,2900.0,0.0,4936.3,613.0,116400,0.045,1,1,1,17605.728515112212,0,0,0,0.8,88.2,1
-65.3026792382959,-19.01549926638084,2942.8,9.1,4965.7,91.5,116400,0.045,1,1,1,5321.298837857615,0,0,1,1,0.0,0
-65.24218384336054,-19.07972127671941,2944.9,18.0,3437.9,399.4,40398,0.05,1,1,1,3976.753047675211,0,0,0,0.8,0.0,0
-65.24822341138946,-19.023286583049273,2899.9,2.5,910.5,54.3,81668,0.018,1,1,0,8015.310688691018,0,0,0,1,66.5,1
-65.26928984606144,-19.04762662236231,2799.5,4.9,264.3,101.8,42074,0.032,1,1,1,18865.54615516206,0,0,0,0.8,73.1,1
-65.25442737185183,-19.002576411005418,2875.1,28.1,2820.9,90.9,81668,0.018,1,1,1,9429.514203428986,0,0,0,1,0.0,0
-65.26920749022196,-19.017011631260058,2809.1,36.5,2766.9,91.7,116400,0.045,1,1,1,4422.565237737499,0,0,0,1,0.0,0
-65.24429423362416,-19.027651921489817,2891.0,16.8,563.8,6.5,81668,0.018,0,1,0,4765.324795696994,0,0,0,1,0.0,0
-65.29429060056793,-19.009693384947653,2900.0,0.0,4852.6,616.1,116400,0.045,1,1,1,7524.599737631721,0,0,0,1,90.1,1
-65.27722084698028,-19.049797952336807,2748.3,8.6,1103.4,28.2,42074,0.032,1,1,1,6427.725441653993,0,0,0,1,75.4,1
-65.28009328345,-19.055141335602848,2789.3,71.5,1669.4,109.8,42074,0.032,0,1,1,19905.532636484942,1,0,0,1,0.0,0
-65.23087615473273,-19.083338142919462,2885.9,28.0,4394.6,8.3,40398,0.05,0,1,0,6274.448294277115,0,0,0,0.8,0.0,0
-65.26285299148971,-19.031845849408505,2798.0,3.0,1437.8,28.5,81668,0.018,1,1,1,19807.129393751417,0,0,1,1,0.0,0
-65.24619028811554,-19.033133567469303,2843.8,2.8,247.9,137.0,81668,0.018,1,1,1,10292.384853358708,0,1,0,1,0.0,0
-65.2483066281317,-19.044263550808818,2850.0,0.0,1124.5,9.3,81668,0.018,1,1,0,4322.482054546977,0,0,0,1,0.0,0
-65.24912830371723,-19.05440137545589,2885.7,36.9,772.4,108.7,40398,0.05,1,1,1,12951.826898656482,0,0,0,1,0.0,0
-65.28435865249006,-19.058355993989206,2850.4,3.0,2242.5,273.4,42074,0.032,1,1,1,14655.964305694002,0,0,0,1,84.0,1
-65.27134163437474,-19.01273169483784,2804.6,9.8,3234.9,2.3,116400,0.045,0,1,1,6645.938963320339,0,0,0,1,87.2,1
-65.25300564136057,-19.05021566856578,2844.3,3.8,326.8,60.2,81668,0.018,1,1,1,8992.63322624695,0,0,0,1,69.0,1
-65.26646306469038,-19.02669012713053,2800.0,0.0,2036.2,35.5,116400,0.045,0,1,1,11657.812405461069,0,0,0,1,86.7,1
-65.27860452217216,-19.014712641431718,2849.7,0.7,3587.2,50.0,116400,0.045,1,1,1,9716.366940968786,0,0,0,1,97.5,1
-65.22983158740387,-19.084418564221707,2900.0,0.3,4556.3,120.4,40398,0.05,1,1,1,15629.947162935327,0,0,0,1,99.7,1
-65.27992027318511,-19.01646872181803,2850.0,0.5,3454.2,228.6,116400,0.045,1,1,0,13218.355238267319,0,0,0,1,90.7,1
-65.27975287793602,-19.009316396396542,2864.9,13.0,4166.1,6.8,116400,0.045,1,1,0,3448.6346103276837,0,0,0,0.8,0.0,0
-65.27031260636109,-19.0764948924969,2706.3,15.6,3161.4,2.9,42074,0.032,0,1,1,6583.042800553237,0,0,0,1,0.0,0
-65.26305990772369,-19.06272426277502,2801.8,3.9,1459.1,36.7,42074,0.032,1,1,1,11660.378009248021,0,0,0,1,81.8,1
-65.29023626672901,-19.017888412554022,2900.0,0.0,3870.4,198.9,116400,0.045,1,1,1,15810.155255164942,0,1,0,0.5,91.1,1
-65.2873235562317,-19.008479647729505,2900.0,0.0,4584.8,319.8,116400,0.045,0,1,0,13243.151580472731,0,0,1,1,0.0,0
-65.29738935163428,-19.01970553427902,2900.0,0.0,4239.9,59.5,116400,0.045,1,1,1,3056.1502316400274,0,0,1,1,0.0,0
-65.26307737698619,-19.026129135459808,2807.2,4.7,1715.2,28.8,81668,0.018,1,0,1,4341.3391871632775,0,0,0,1,0.0,0
-65.27234493511713,-19.023556814505078,2800.4,1.3,2464.9,161.7,116400,0.045,1,1,1,5576.1424087604655,1,0,0,1,0.0,0
-65.28109336850514,-19.00406055296536,2887.3,10.0,4639.5,202.7,116400,0.045,1,1,0,9865.577599432172,0,0,0,1,85.6,1
-65.2585102832703,-19.034685641567876,2800.0,0.0,1165.3,51.4,81668,0.018,1,1,1,8651.073728371728,0,0,0,1,73.0,1
-65.3074378544554,-19.012496910868776,2949.8,0.6,5561.6,66.9,116400,0.045,1,1,1,16878.734525631386,0,1,0,0.5,92.5,1
-65.24737767971774,-19.036834439492903,2850.0,0.0,592.3,27.0,81668,0.018,0,1,0,13782.541188987052,0,0,0,1,59.6,1
-65.26204735659822,-19.059192578492297,2799.8,1.3,1076.2,75.6,42074,0.032,1,1,1,19235.882575049003,0,1,0,1,0.0,0
-65.23213600293674,-19.08293754450561,2894.2,18.1,4280.6,132.3,40398,0.05,1,1,1,10828.550903839807,0,0,0,0.8,0.0,0
-65.23705173247514,-19.08770027993056,2904.5,43.9,4467.9,597.8,40398,0.05,0,1,1,6114.488013440007,0,0,1,1,0.0,0
-65.27977868050522,-19.021394227268456,2850.1,0.6,2950.3,76.6,116400,0.045,1,1,0,12956.87021095366,0,0,1,0.8,0.0,0
-65.24981335847112,-19.041949319931973,2850.0,7.1,1176.3,155.6,81668,0.018,1,1,0,4775.722268407916,1,0,0,0.8,0.0,0
-65.24732405854111,-19.047684913204304,2850.0,0.0,987.4,21.0,81668,0.018,1,1,0,14868.202589455137,0,0,0,1,66.9,1
-65.30332278135178,-19.030867869407125,2905.1,19.3,4100.9,249.1,116400,0.045,1,1,1,14463.084550458632,0,0,0,0.8,0.0,0
-65.2667514458637,-19.046683762200114,2790.3,4.2,126.2,21.2,42074,0.032,1,1,1,19899.892701033536,0,0,0,1,75.8,1
-65.24371095808455,-19.048323089071257,2850.0,0.0,1320.6,20.1,40398,0.05,1,1,0,9938.091497829151,0,0,0,1,84.9,1
-65.24346523762036,-19.072263019482424,2950.8,5.6,2640.4,43.4,40398,0.05,1,1,1,19716.08730405845,0,0,0,1,96.4,1
-65.28677796015347,-19.013988288489774,2900.0,0.0,4022.1,41.0,116400,0.045,0,1,1,10314.716241334467,0,0,0,0.8,90.5,1
-65.26951617773284,-19.072217411793567,2707.4,19.0,2710.7,176.4,42074,0.032,1,1,1,4301.574691421149,0,0,1,1,0.0,0
-65.2565450624705,-19.037480636900607,2801.9,2.0,970.1,114.0,81668,0.018,1,1,0,6209.919655606188,0,0,1,1,0.0,0
-65.29751451863197,-19.014542051249986,2900.0,0.0,4651.0,451.7,116400,0.045,1,1,0,11651.713821770098,1,0,0,1,0.0,0
-65.27811654170783,-19.030047144154267,2850.2,2.0,2029.9,29.1,116400,0.045,1,1,1,5780.92895158538,0,0,0,0.8,89.7,1
-65.29167416496243,-19.015637197155066,2900.0,0.0,4160.1,43.7,116400,0.045,1,1,1,17654.247932326252,0,0,0,1,97.5,1
-65.30797225322024,-19.016317827440012,2951.0,0.5,5339.6,67.9,116400,0.045,1,1,1,10440.465864524127,1,0,0,0.8,0.0,0
-65.29909171725053,-19.012221406124706,2900.0,0.0,4952.6,532.4,116400,0.045,1,1,1,19081.810095297566,0,1,0,0.8,0.0,0
-65.24022835695506,-19.04408026466641,2850.8,5.9,1605.0,44.9,81668,0.018,0,1,1,5611.803842056575,0,1,0,0.5,63.9,1
-65.23690167789574,-19.08162015862666,2926.9,36.6,3883.5,21.1,40398,0.05,0,1,0,3938.920278009472,0,0,0,0.8,0.0,0
-65.30613262779733,-19.00581611896986,2952.6,2.7,5976.6,477.4,116400,0.045,1,1,1,16590.913859679888,0,0,0,0.8,90.1,1
-65.26101976721868,-19.02195308781164,2850.0,0.3,1748.0,29.3,81668,0.018,1,1,1,6443.021216102163,0,0,0,0.8,74.5,1
-65.24970318298915,-19.036089862953883,2850.0,0.0,546.3,98.4,81668,0.018,1,1,1,5789.386143151256,0,1,0,0.5,64.3,1
-65.2325526869655,-19.063315089857408,2863.6,57.4,2775.3,106.8,40398,0.05,1,0,1,10560.017849344065,1,0,0,0.8,0.0,0
-65.23507070878338,-19.081438625327614,2901.6,14.0,3968.8,118.0,40398,0.05,1,1,0,19064.330440579128,0,0,0,1,85.7,1
-65.27641460281555,-19.023322898603528,2809.1,10.7,2612.5,3.0,116400,0.045,0,0,0,13829.219993269713,0,0,0,1,74.1,1
-65.28942911223174,-19.026170594416698,2851.7,7.0,3138.1,693.0,116400,0.045,1,1,1,16699.092724923747,0,0,0,0.8,84.3,1
-65.3009956243213,-19.021128196435686,2931.0,23.7,4432.3,4.3,116400,0.045,1,1,0,3075.3318229497477,0,0,1,0.8,0.0,0
-65.28561420015816,-19.01881472960488,2899.6,1.5,3502.9,54.9,116400,0.045,0,1,1,19234.483209190228,0,0,0,1,92.5,1
-65.24217168790113,-19.070339980565258,2956.7,8.3,2531.9,6.6,40398,0.05,1,1,1,13027.01860986962,1,0,0,1,0.0,0
-65.2520862614797,-19.026997976466912,2847.8,7.6,672.5,29.4,81668,0.018,1,1,0,18964.904476344665,0,0,0,1,61.7,1
-65.23600023048829,-19.04796868947939,2803.0,10.4,2121.1,450.7,40398,0.05,1,1,1,16558.696243412094,0,0,0,1,83.9,1
-65.29845626020305,-18.998315885535362,2900.0,0.0,6144.0,114.0,116400,0.045,1,1,0,19023.481662472033,1,0,0,0.8,0.0,0
-65.23712342738585,-19.048730234654318,2802.7,14.4,1990.2,308.4,40398,0.05,1,1,1,16433.256347757313,0,1,0,1,0.0,0
-65.29305259936262,-19.00556334800047,2900.0,0.0,5162.0,530.8,116400,0.045,1,0,0,16430.135724236792,1,0,0,1,0.0,0
-65.30365189689628,-19.016982840787207,2949.9,0.6,4936.5,56.3,116400,0.045,1,1,0,9276.012179114212,0,0,0,1,92.5,1
-65.24806425258934,-19.039286521642254,2850.0,0.0,862.6,1.2,81668,0.018,1,1,0,16109.636846777319,0,0,0,0.8,64.2,1
-65.29965976813301,-19.014735795360092,2900.0,0.0,4792.3,412.3,116400,0.045,1,1,1,4600.430121230069,1,0,0,1,0.0,0
-65.25010262467848,-19.0110139999898,2909.8,24.5,2281.2,113.5,81668,0.018,1,1,1,12277.038082242352,0,0,0,1,0.0,0
-65.30631004001272,-19.01686344552326,2947.3,0.9,5163.7,107.7,116400,0.045,1,1,1,4742.118357584886,0,1,0,1,0.0,0
-65.29048418961827,-19.062573257461402,2900.0,0.1,3038.3,40.3,42074,0.032,0,1,1,18767.330941515156,0,0,0,1,86.0,1
-65.2561244829191,-19.011336042016424,2808.9,52.2,2398.6,431.2,81668,0.018,1,1,1,14335.36493407371,0,1,0,0.5,0.0,0
-65.27790460320313,-19.019230780066966,2849.2,0.5,3091.7,14.3,116400,0.045,1,1,1,14109.30245161907,0,0,1,0.8,0.0,0
-65.29027931009621,-19.00482421487581,2900.0,0.0,5087.8,731.3,116400,0.045,1,1,1,12150.041915092923,0,0,0,0.8,86.5,1
-65.24739365065417,-19.035034019770183,2850.0,0.0,393.6,86.7,81668,0.018,1,1,1,16406.814408979502,0,1,0,0.5,64.0,1
-65.24981258774211,-19.034854557612267,2848.0,7.2,427.6,103.2,81668,0.018,0,0,0,3218.4216558688163,1,0,0,1,0.0,0
-65.29944759374644,-19.00749212486956,2900.0,0.0,5375.3,102.5,116400,0.045,0,1,0,6457.130172119928,0,0,0,1,87.5,1
-65.23538344132984,-19.07427103913173,2928.4,29.9,3313.2,19.0,40398,0.05,1,1,1,14458.929110702165,0,0,0,1,0.0,0
-65.25939994788594,-19.058318206318322,2803.2,4.0,844.8,141.9,42074,0.032,0,1,0,10542.701347304912,0,1,0,0.5,62.5,1
-65.29438555447031,-19.015211403040617,2900.0,0.0,4376.7,187.2,116400,0.045,1,1,1,10745.256165420917,1,0,0,1,0.0,0
-65.27910460199865,-19.01791613928315,2850.0,0.2,3273.4,156.8,116400,0.045,1,1,1,5050.327194615402,0,0,0,1,96.7,1
-65.29188976442308,-19.02254750238581,2899.7,2.0,3602.3,610.0,116400,0.045,0,1,1,11369.794985670047,0,0,1,1,0.0,0
-65.3147247619626,-19.000696315811506,2958.5,12.0,7013.6,275.1,116400,0.045,0,1,1,19387.54046819607,0,0,0,1,82.7,1
-65.23618126397471,-19.075655898701353,2900.4,2.2,3379.4,182.7,40398,0.05,1,1,1,6263.915459719741,0,0,0,0.8,96.8,1
-65.27622099844133,-19.074027256185758,2700.5,6.2,3247.5,42.3,42074,0.032,1,1,1,18208.027315797528,0,0,0,1,89.0,1
-65.24987287866904,-19.080611699368024,2892.9,4.5,3283.3,149.4,40398,0.05,1,1,1,18498.812247641195,0,0,1,0.8,0.0,0
-65.23696027772004,-19.04092905072271,2848.6,0.7,1546.9,56.1,81668,0.018,1,1,1,15120.786392113847,0,0,0,0.8,73.3,1
-65.2270617700498,-19.08261039581009,2850.0,0.7,4584.7,42.3,40398,0.05,1,1,1,15269.488674961356,0,0,0,1,100.0,1
-65.31834529109472,-19.00163734047529,2984.3,13.4,7218.8,29.6,116400,0.045,1,1,1,12893.35836028388,0,0,0,1,89.0,1
-65.27871765121066,-19.013792918662173,2849.1,2.1,3687.4,42.6,116400,0.045,1,1,1,8774.526387707447,0,1,0,0.5,92.5,1
-65.24437647909822,-19.028710377575354,2898.6,10.2,474.7,36.4,81668,0.018,0,1,1,17964.253826830944,0,0,0,0.8,56.3,1
-65.25723262727168,-19.04852008014563,2802.6,5.5,362.8,87.3,16206,0.005,1,1,1,19435.131106415658,1,0,0,0.8,0.0,0
-65.23679575122706,-19.05314308295089,2896.0,32.6,2009.2,30.9,40398,0.05,1,1,1,13565.846284292591,0,0,0,1,0.0,0
-65.27179423783446,-19.070815496782924,2713.1,21.0,2722.1,66.8,42074,0.032,1,1,0,3431.4374218890325,0,0,0,1,0.0,0
-65.26401229231361,-19.055176866914316,2759.0,34.7,955.7,21.4,42074,0.032,1,1,1,8112.7910852879495,0,0,0,1,0.0,0
-65.23637403218339,-19.08418347085819,2909.3,15.1,4156.8,206.2,40398,0.05,1,1,0,9904.257917549634,0,0,0,0.8,0.0,0
-65.24157991448769,-19.07010142559999,2950.2,6.4,2546.3,48.9,40398,0.05,1,1,1,10438.088735405341,0,0,0,1,95.1,1
-65.23429825068389,-19.08474368255582,2935.2,31.4,4321.3,161.2,40398,0.05,0,1,1,16029.686548205576,0,0,0,0.8,0.0,0
-65.26414339614352,-19.04524637857053,2790.9,3.1,268.6,235.9,16206,0.005,0,1,1,13037.578450279398,1,0,0,1,0.0,0
-65.24204550623874,-19.051290181316567,2900.1,2.8,1448.4,93.9,40398,0.05,1,1,1,4783.09365931348,0,0,0,1,0.0,0
-65.279651582869,-19.03001193528112,2863.7,18.9,2126.5,8.2,116400,0.045,1,1,1,10694.037786871027,0,0,0,0.8,0.0,0
-65.26955943037186,-19.043158177358794,2756.1,12.6,325.9,69.7,42074,0.032,1,1,1,15797.396496308069,0,0,0,0.8,66.2,1
-65.25500641410386,-19.06236590080498,2808.8,39.9,1206.0,429.9,40398,0.05,0,1,0,5555.708088258766,0,0,0,0.8,0.0,0
-65.23711405829998,-19.03243717207125,2800.1,0.3,1130.0,187.1,81668,0.018,1,1,0,19780.521346122736,0,1,0,1,0.0,0
-65.29259080756154,-19.016952385199456,2900.0,0.0,4107.4,82.7,116400,0.045,0,1,1,12158.356879503277,0,0,0,0.8,90.5,1
-65.26655153816434,-19.029511426167517,2800.0,0.0,1754.2,166.7,116400,0.045,1,1,1,5798.010703391459,0,0,0,0.8,87.1,1
-65.2792857248741,-19.024868527398525,2851.1,1.7,2584.8,46.4,116400,0.045,1,1,1,18857.241477081312,1,1,0,1,0.0,0
-65.25089735946936,-19.05372818784008,2850.3,3.4,572.1,10.6,40398,0.05,1,1,1,17024.93537889931,0,0,0,1,85.4,1
-65.24801638046029,-19.05887057624376,2931.8,101.5,1156.6,16.4,40398,0.05,1,1,0,5750.704869821524,1,1,0,0.5,0.0,0
-65.23883086277196,-19.080867545140887,2938.5,23.9,3710.2,109.4,40398,0.05,0,1,1,19663.300053477822,0,1,0,0.5,0.0,0
-65.27818502903811,-19.053780258292,2749.7,7.9,1418.3,34.0,42074,0.032,1,1,1,15789.4673151643,0,0,1,1,0.0,0
-65.25798010898221,-19.018830991263304,2851.3,5.3,1765.5,56.2,81668,0.018,1,1,1,18603.998597052792,0,0,0,0.8,73.4,1
-65.27850284059286,-19.019036937161665,2849.7,1.4,3134.6,21.3,116400,0.045,0,1,1,4960.007768612337,0,0,0,1,0.0,0
-65.24242700779563,-19.064567728104862,3000.5,15.6,2018.9,147.1,40398,0.05,1,1,0,8923.415018454134,0,0,0,1,0.0,0
-65.2515532471022,-19.02550732158043,2850.2,1.4,772.3,27.4,81668,0.018,1,1,1,13362.207585634253,0,1,0,0.5,65.6,1
-65.26043469530782,-19.049214085401108,2800.0,0.0,507.1,87.4,16206,0.005,1,1,1,18960.737759887183,1,0,0,0.8,0.0,0
-65.28763094780382,-19.05741809500503,2886.6,22.9,2467.3,30.9,42074,0.032,1,1,1,14403.487888306292,0,0,0,0.8,0.0,0
-65.26560701319673,-19.03536068447499,2780.1,13.6,1121.2,155.7,116400,0.045,1,1,0,7022.654898791903,1,0,0,0.8,0.0,0
-65.29626141769042,-19.02155307204535,2900.0,0.0,4015.4,295.9,116400,0.045,1,1,1,7355.186634764671,0,0,1,1,0.0,0
-65.29221886378862,-19.017764098697416,2900.0,0.0,4013.6,175.2,116400,0.045,1,1,1,12269.736813946052,0,0,1,1,0.0,0
-65.27046560270544,-19.033483147003288,2785.3,43.0,1349.2,174.1,116400,0.045,1,1,0,12370.929154287314,0,0,0,0.8,0.0,0
-65.25505338269208,-19.055149391510717,2850.1,0.3,411.7,137.7,40398,0.05,1,1,1,8478.010480969118,0,0,0,1,84.5,1
-65.32037941853766,-18.999006302836378,2997.7,9.7,7573.4,41.3,116400,0.045,1,1,1,14865.865832174451,0,0,0,0.8,90.3,1
-65.24284016248669,-19.06795482430864,2968.4,68.8,2276.3,36.1,40398,0.05,1,1,1,11915.822575793254,0,0,0,1,0.0,0
-65.23803744764128,-19.084104701652883,2901.5,6.3,4065.7,265.9,40398,0.05,0,1,1,3394.4687446726825,0,0,1,0.8,0.0,0
-65.27019368348103,-19.047681967357835,2799.0,8.7,339.7,71.0,42074,0.032,1,1,1,9709.186210961105,0,0,0,0.8,69.8,1
-65.28136971821273,-19.01658610119304,2858.6,15.2,3503.2,194.5,116400,0.045,1,1,1,15582.130598487232,0,0,1,1,0.0,0
-65.29708201138952,-19.000685072549278,2900.0,0.0,5844.8,113.8,116400,0.045,1,1,0,7232.418917223165,1,1,0,0.5,0.0,0
-65.29377787408468,-19.00580667091625,2900.0,0.0,5179.5,482.3,116400,0.045,1,1,1,4787.065113792343,1,0,0,0.8,0.0,0
-65.24912020926804,-19.036115658315016,2850.0,0.0,529.6,131.0,81668,0.018,1,1,0,7320.8768419729995,0,0,0,1,63.7,1
-65.27399889730984,-19.027884020618284,2803.8,5.2,2050.4,18.4,116400,0.045,1,1,1,8976.242200628352,0,0,0,1,90.8,1
-65.27787977044792,-19.056544665942212,2737.8,28.8,1603.4,43.2,42074,0.032,1,1,1,12882.37863765592,0,1,1,0.5,0.0,0
-65.30207129914827,-19.014480026733043,2932.3,12.4,4994.5,212.6,116400,0.045,1,1,1,5339.496192245486,0,0,1,0.8,0.0,0
-65.23734762633677,-19.075324016305025,2908.1,18.2,3276.1,214.8,40398,0.05,1,1,1,4287.149859322897,0,0,0,0.8,0.0,0
-65.25508452826311,-19.028345346607843,2802.6,4.2,842.9,49.8,81668,0.018,1,1,1,7308.624780642188,0,0,0,1,70.9,1
-65.27759181065777,-19.03120344708801,2849.9,0.7,1892.8,54.9,116400,0.045,0,0,1,17845.73191521866,0,0,0,1,80.9,1
-65.23786758572929,-19.05083961292691,2850.4,2.6,1889.5,87.5,40398,0.05,1,1,1,19449.605222379756,0,0,0,0.8,91.3,1
-65.2613523296254,-19.038800132350246,2799.1,1.3,662.8,22.1,81668,0.018,1,1,1,15804.428977326726,0,0,0,1,70.0,1
-65.29220067092704,-19.00883358649765,2900.0,0.0,4807.6,534.4,116400,0.045,0,1,1,10946.8500537174,0,1,0,0.8,0.0,0
-65.24856226235646,-19.05713349832879,2913.0,20.8,984.8,81.8,40398,0.05,1,1,1,12265.134558711878,0,0,0,0.8,0.0,0
-65.24233809227027,-19.035360500707778,2848.1,3.0,716.6,149.2,81668,0.018,0,1,1,11619.209637005993,0,0,0,1,64.6,1
-65.24879531243188,-19.04589988836911,2850.0,0.0,963.6,111.8,81668,0.018,1,1,1,17524.289763665023,0,0,0,1,71.6,1
-65.24794210482209,-19.034151548894705,2848.6,2.3,294.0,98.4,81668,0.018,0,1,1,14771.4776637175,0,0,0,1,64.0,1
-65.23987384679725,-19.043406544191388,2859.1,28.6,1560.3,107.8,81668,0.018,1,1,1,7271.619060915299,0,0,0,0.8,0.0,0
-65.2797239245752,-19.01748582982408,2850.5,1.0,3342.2,218.4,116400,0.045,1,1,1,9716.730636075416,0,0,1,1,0.0,0
-65.25578080992123,-19.019041071533284,2856.6,16.1,1615.4,4.4,81668,0.018,1,1,1,11413.896561318208,0,0,1,0.8,0.0,0
-65.29140366987407,-19.00331570750359,2900.0,0.0,5291.0,541.8,116400,0.045,1,1,1,4617.033522774539,0,0,1,1,0.0,0
-65.30369053820462,-19.012611449425044,2942.4,30.1,5260.6,251.8,116400,0.045,1,1,0,7731.098098845942,1,1,0,0.5,0.0,0
-65.25043307279516,-19.045752564199056,2850.0,0.0,851.1,22.7,81668,0.018,1,1,1,12984.12110351267,0,0,1,1,0.0,0
-65.25978438993683,-19.01739046550149,2888.1,23.0,2008.4,140.8,81668,0.018,1,1,0,12043.586905700575,0,0,0,0.8,0.0,0
-65.27307074211588,-19.060131856484734,2700.0,1.2,1681.3,16.7,42074,0.032,1,1,1,19650.40044069753,0,0,0,1,83.1,1
-65.23905239373259,-19.079904032047633,2949.5,4.0,3605.6,97.9,40398,0.05,1,1,0,7823.325554470666,0,0,0,1,95.0,1
-65.25405416888114,-19.035593662417025,2808.7,5.5,799.5,30.6,81668,0.018,1,1,1,17184.894458443305,0,0,0,1,69.4,1
-65.28238607419726,-19.02235452484261,2892.0,20.6,2989.8,118.8,116400,0.045,1,1,1,14394.078670592058,0,0,0,1,0.0,0
-65.25637616597895,-19.037783374665597,2801.4,1.9,952.6,127.2,81668,0.018,1,0,0,13517.653602548484,0,0,0,0.8,59.3,1
-65.27958853606694,-19.029333407754518,2860.6,17.9,2183.1,41.3,116400,0.045,1,1,1,17863.714999568612,0,0,1,1,0.0,0
